COMUNE;COMUNE ADIACENTE;Provincia;Regione;Provincia comune vicino;Regione comune vicino;Zona appertenenza protezione civile;Sigla provincia
Verghereto;Casteldelci;Forl-Cesena;Emilia-Romagna;Rimini;Emilia-Romagna;A1;FC
Verghereto;Sant'Agata Feltria;Forl-Cesena;Emilia-Romagna;Rimini;Emilia-Romagna;A1;FC
Verghereto;Badia Tedalda;Forl-Cesena;Emilia-Romagna;Arezzo;Toscana;A1;FC
Verghereto;Chiusi della Verna;Forl-Cesena;Emilia-Romagna;Arezzo;Toscana;A1;FC
Verghereto;Pieve Santo Stefano;Forl-Cesena;Emilia-Romagna;Arezzo;Toscana;A1;FC
Bellaria-Igea Marina;San Mauro Pascoli;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B2;RN
Bellaria-Igea Marina;Rimini;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Casteldelci;Verghereto;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A1;RN
Casteldelci;Pennabilli;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Casteldelci;Sant'Agata Feltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Casteldelci;Badia Tedalda;Rimini;Emilia-Romagna;Arezzo;Toscana;A1;RN
Casteldelci;Sestino;Rimini;Emilia-Romagna;Arezzo;Toscana;A1;RN
Cattolica;Misano Adriatico;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Cattolica;San Giovanni in Marignano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Cattolica;Gabicce Mare;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B2;RN
Cattolica;Gradara;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B2;RN
Coriano;Misano Adriatico;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Coriano;Montescudo-Monte Colombo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Coriano;Riccione;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Coriano;Rimini;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Coriano;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Gemmano;Montefiore Conca;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Gemmano;Montescudo-Monte Colombo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Gemmano;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Gemmano;Sassofeltrio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Gemmano;Mercatino Conca;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Gemmano;Sassocorvaro Auditore;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Maiolo;Montecopiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Maiolo;Novafeltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Maiolo;Pennabilli;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Maiolo;San Leo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Maiolo;Talamello;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Misano Adriatico;Cattolica;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Misano Adriatico;Coriano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Misano Adriatico;Riccione;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Misano Adriatico;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Misano Adriatico;San Giovanni in Marignano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Mondaino;Montefiore Conca;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Mondaino;Montegridolfo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Mondaino;Saludecio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Mondaino;Montecalvo in Foglia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Mondaino;Tavoleto;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Mondaino;Tavullia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Mondaino;Urbino;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Montecopiolo;Maiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Montecopiolo;Pennabilli;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Montecopiolo;San Leo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Montecopiolo;Carpegna;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A1;RN
Montecopiolo;Macerata Feltria;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A1;RN
Montecopiolo;Monte Cerignone;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A1;RN
Montecopiolo;Monte Grimano Terme;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A1;RN
Montecopiolo;Pietrarubbia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A1;RN
Montefiore Conca;Gemmano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montefiore Conca;Mondaino;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montefiore Conca;Morciano di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montefiore Conca;Saludecio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montefiore Conca;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montefiore Conca;Sassocorvaro Auditore;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Montefiore Conca;Tavoleto;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Montegridolfo;Mondaino;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montegridolfo;Saludecio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montegridolfo;Tavullia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Montegridolfo;Vallefoglia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Montescudo-Monte Colombo;Coriano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montescudo-Monte Colombo;Gemmano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montescudo-Monte Colombo;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Montescudo-Monte Colombo;Sassofeltrio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Morciano di Romagna;Montefiore Conca;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Morciano di Romagna;Saludecio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Morciano di Romagna;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Morciano di Romagna;San Giovanni in Marignano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Novafeltria;Mercato Saraceno;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Novafeltria;Sogliano al Rubicone;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Novafeltria;Maiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Novafeltria;Pennabilli;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Novafeltria;Poggio Torriana;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Novafeltria;San Leo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Novafeltria;Sant'Agata Feltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Novafeltria;Talamello;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Pennabilli;Casteldelci;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Pennabilli;Maiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Pennabilli;Montecopiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Pennabilli;Novafeltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Pennabilli;Sant'Agata Feltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A1;RN
Pennabilli;Badia Tedalda;Rimini;Emilia-Romagna;Arezzo;Toscana;A1;RN
Pennabilli;Sestino;Rimini;Emilia-Romagna;Arezzo;Toscana;A1;RN
Pennabilli;Carpegna;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A1;RN
Poggio Torriana;Borghi;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B1;RN
Poggio Torriana;Sogliano al Rubicone;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B1;RN
Poggio Torriana;Novafeltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Poggio Torriana;San Leo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Poggio Torriana;Santarcangelo di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Poggio Torriana;Verucchio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Riccione;Coriano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Riccione;Misano Adriatico;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Riccione;Rimini;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Rimini;San Mauro Pascoli;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B2;RN
Rimini;Bellaria-Igea Marina;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Rimini;Coriano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Rimini;Riccione;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Rimini;Santarcangelo di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Rimini;Verucchio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B2;RN
Saludecio;Mondaino;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Saludecio;Montefiore Conca;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Saludecio;Montegridolfo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Saludecio;Morciano di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Saludecio;San Giovanni in Marignano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Saludecio;Tavoleto;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
Saludecio;Tavullia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
San Clemente;Coriano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Clemente;Gemmano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Clemente;Misano Adriatico;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Clemente;Montefiore Conca;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Clemente;Montescudo-Monte Colombo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Clemente;Morciano di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Clemente;San Giovanni in Marignano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Giovanni in Marignano;Cattolica;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Giovanni in Marignano;Misano Adriatico;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Giovanni in Marignano;Morciano di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Giovanni in Marignano;Saludecio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Giovanni in Marignano;San Clemente;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
San Giovanni in Marignano;Gradara;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
San Giovanni in Marignano;Tavullia;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;B1;RN
San Leo;Maiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
San Leo;Montecopiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
San Leo;Novafeltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
San Leo;Poggio Torriana;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
San Leo;Sassofeltrio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
San Leo;Verucchio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
San Leo;Monte Grimano Terme;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A2;RN
Sant'Agata Feltria;Sarsina;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Sant'Agata Feltria;Sogliano al Rubicone;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Sant'Agata Feltria;Verghereto;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Sant'Agata Feltria;Casteldelci;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sant'Agata Feltria;Novafeltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sant'Agata Feltria;Pennabilli;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sant'Agata Feltria;Badia Tedalda;Rimini;Emilia-Romagna;Arezzo;Toscana;A2;RN
Santarcangelo di Romagna;Borghi;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B1;RN
Santarcangelo di Romagna;Longiano;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B1;RN
Santarcangelo di Romagna;San Mauro Pascoli;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B1;RN
Santarcangelo di Romagna;Savignano sul Rubicone;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;B1;RN
Santarcangelo di Romagna;Poggio Torriana;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Santarcangelo di Romagna;Rimini;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Santarcangelo di Romagna;Verucchio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Sassofeltrio;Gemmano;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sassofeltrio;Montescudo-Monte Colombo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sassofeltrio;San Leo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sassofeltrio;Verucchio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Sassofeltrio;Mercatino Conca;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A2;RN
Sassofeltrio;Monte Grimano Terme;Rimini;Emilia-Romagna;Pesaro e Urbino;Marche;A2;RN
Talamello;Mercato Saraceno;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Talamello;Sogliano al Rubicone;Rimini;Emilia-Romagna;Forl-Cesena;Emilia-Romagna;A2;RN
Talamello;Maiolo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Talamello;Novafeltria;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;A2;RN
Verucchio;Poggio Torriana;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Verucchio;Rimini;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Verucchio;San Leo;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Verucchio;Santarcangelo di Romagna;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Verucchio;Sassofeltrio;Rimini;Emilia-Romagna;Rimini;Emilia-Romagna;B1;RN
Caminata;Canevino;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Caminata;Ruino;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Caminata;Nibbiano;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Nibbiano;Canevino;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Nibbiano;Golferenzo;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Nibbiano;Ruino;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Nibbiano;Santa Maria della Versa;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Nibbiano;Volpara;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Nibbiano;Zavattarello;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Nibbiano;Borgonovo Val Tidone;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Nibbiano;Caminata;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Nibbiano;Pecorara;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Nibbiano;Pianello Val Tidone;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Nibbiano;Ziano Piacentino;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Pecorara;Romagnese;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Pecorara;Zavattarello;Piacenza;Emilia-Romagna;Pavia;Lombardia;H1;PC
Pecorara;Bobbio;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Pecorara;Nibbiano;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Pecorara;Pianello Val Tidone;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Pecorara;Piozzano;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Pecorara;Travo;Piacenza;Emilia-Romagna;Piacenza;Emilia-Romagna;H1;PC
Mezzani;Casalmaggiore;Parma;Emilia-Romagna;Cremona;Lombardia;F3;PR
Mezzani;Viadana;Parma;Emilia-Romagna;Mantova;Lombardia;F3;PR
Mezzani;Colorno;Parma;Emilia-Romagna;Parma;Emilia-Romagna;F3;PR
Mezzani;Parma;Parma;Emilia-Romagna;Parma;Emilia-Romagna;F3;PR
Mezzani;Sorbolo;Parma;Emilia-Romagna;Parma;Emilia-Romagna;F3;PR
Mezzani;Torrile;Parma;Emilia-Romagna;Parma;Emilia-Romagna;F3;PR
Mezzani;Brescello;Parma;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;F3;PR
Polesine Parmense;Stagno Lombardo;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Polesine Parmense;Villanova sull'Arda;Parma;Emilia-Romagna;Piacenza;Emilia-Romagna;H2;PR
Polesine Parmense;Busseto;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Polesine Parmense;Zibello;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Sissa;Gussola;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Sissa;Martignana di Po;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Sissa;Torricella del Pizzo;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Sissa;Colorno;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Sissa;Roccabianca;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Sissa;San Secondo Parmense;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Sissa;Torrile;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Sissa;Trecasali;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Sorbolo;Mezzani;Parma;Emilia-Romagna;Parma;Emilia-Romagna;F3;PR
Sorbolo;Parma;Parma;Emilia-Romagna;Parma;Emilia-Romagna;F3;PR
Sorbolo;Brescello;Parma;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;F3;PR
Sorbolo;Gattatico;Parma;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;F3;PR
Trecasali;Fontanellato;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Trecasali;Parma;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Trecasali;San Secondo Parmense;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Trecasali;Sissa;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Trecasali;Torrile;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Zibello;Pieve d'Olmi;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Zibello;San Daniele Po;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Zibello;Stagno Lombardo;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Zibello;Busseto;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Zibello;Polesine Parmense;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Zibello;Roccabianca;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Zibello;Soragna;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Polesine;Stagno Lombardo;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Polesine;Villanova sull'Arda;Parma;Emilia-Romagna;Piacenza;Emilia-Romagna;H2;PR
Polesine;Busseto;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Polesine;Zibello;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Polesine;Pieve d'Olmi;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Polesine;San Daniele Po;Parma;Emilia-Romagna;Cremona;Lombardia;H2;PR
Polesine;Polesine Parmense;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Polesine;Roccabianca;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Polesine;Soragna;Parma;Emilia-Romagna;Parma;Emilia-Romagna;H2;PR
Busana;Castelnovo ne' Monti;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Busana;Collagna;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Busana;Ligonchio;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Busana;Ramiseto;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Busana;Villa Minozzo;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Collagna;Busana;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Collagna;Ligonchio;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Collagna;Ramiseto;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Collagna;Comano;Reggio Emilia;Emilia-Romagna;Massa-Carrara;Toscana;E1;RE
Collagna;Fivizzano;Reggio Emilia;Emilia-Romagna;Massa-Carrara;Toscana;E1;RE
Collagna;Sillano;Reggio Emilia;Emilia-Romagna;Lucca;Toscana;E1;RE
Ligonchio;Busana;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ligonchio;Collagna;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ligonchio;Villa Minozzo;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ligonchio;Sillano;Reggio Emilia;Emilia-Romagna;Lucca;Toscana;E1;RE
Ramiseto;Monchio delle Corti;Reggio Emilia;Emilia-Romagna;Parma;Emilia-Romagna;E1;RE
Ramiseto;Palanzano;Reggio Emilia;Emilia-Romagna;Parma;Emilia-Romagna;E1;RE
Ramiseto;Busana;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ramiseto;Castelnovo ne' Monti;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ramiseto;Collagna;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ramiseto;Vetto;Reggio Emilia;Emilia-Romagna;Reggio Emilia;Emilia-Romagna;E1;RE
Ramiseto;Comano;Reggio Emilia;Emilia-Romagna;Massa-Carrara;Toscana;E1;RE
Bazzano;Castelfranco Emilia;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Bazzano;San Cesario sul Panaro;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Bazzano;Savignano sul Panaro;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Bazzano;Crespellano;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Bazzano;Monteveglio;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Castello di Serravalle;Guiglia;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Castello di Serravalle;Savignano sul Panaro;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Castello di Serravalle;Zocca;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Castello di Serravalle;Monte San Pietro;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Castello di Serravalle;Monteveglio;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Castello di Serravalle;Savigno;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Crespellano;Castelfranco Emilia;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Crespellano;Anzola dell'Emilia;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Crespellano;Bazzano;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Crespellano;Monte San Pietro;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Crespellano;Monteveglio;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Crespellano;Zola Predosa;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Granaglione;Castel di Casio;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C1;BO
Granaglione;Porretta Terme;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C1;BO
Granaglione;Pistoia;Bologna;Emilia-Romagna;Pistoia;Toscana;C1;BO
Granaglione;Sambuca Pistoiese;Bologna;Emilia-Romagna;Pistoia;Toscana;C1;BO
Monteveglio;Savignano sul Panaro;Bologna;Emilia-Romagna;Modena;Emilia-Romagna;C2;BO
Monteveglio;Bazzano;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Monteveglio;Castello di Serravalle;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Monteveglio;Crespellano;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Monteveglio;Monte San Pietro;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C2;BO
Porretta Terme;Castel di Casio;Bologna;Emilia-Romagna;Bologna;Emilia-Romagna;C1;BO
